,males,females
0,163.0,154.0
1-4,704.0,590.0
5-9,897.0,857.0
10-14,972.0,977.0
15-19,939.0,898.0
20-24,866.0,835.0
25-29,861.0,761.0
30-34,849.0,746.0
35-39,783.0,700.0
40-44,706.0,661.0
45-49,664.0,604.0
50-54,534.0,490.0
55-59,462.0,427.0
60-64,319.0,375.0
65-69,284.0,274.0
70-74,181.0,218.0
75-79,128.0,162.0
80-84,60.0,95.0
85-89,28.0,50.0
90-94,9.0,12.0
95-99,,6.0
100+,,
