,males,females
0,100,75
1-4,349,343
5-9,431,441
10-14,543,522
15-19,618,595
20-24,539,505
25-29,473,532
30-34,470,538
35-39,488,525
40-44,513,518
45-49,487,534
50-54,471,456
55-59,376,429
60-64,317,353
65-69,249,275
70-74,197,200
75-79,99,153
80-84,52,92
85-89,31,46
90-94,5,15
95-99,2,9
100+,1,1
