,males,females
0,31,23
1-4,114,106
5-9,150,161
10-14,169,175
15-19,182,152
20-24,128,115
25-29,113,110
30-34,112,104
35-39,90,122
40-44,116,77
45-49,115,95
50-54,88,83
55-59,66,95
60-64,79,68
65-69,68,74
70-74,57,73
75-79,43,51
80-84,25,20
85-89,14,19
90-94,3,5
95-99,1,2
100+,1,2
