,males,females
0,4009,3786
1-4,16129,15378
5-9,20982,20349
10-14,24218,23613
15-19,25040,24500
20-24,28838,28534
25-29,30191,30630
30-34,27569,29217
35-39,25086,27268
40-44,24115,26225
45-49,23187,25775
50-54,20288,23436
55-59,16821,19707
60-64,12657,15803
65-69,8974,11869
70-74,7154,9908
75-79,4700,7131
80-84,2887,5150
85-89,1188,2492
90-94,345,944
95-99,66,205
100+,14,29
