,males,females
0,151.0,128
1-4,669.0,596
5-9,894.0,808
10-14,1051.0,1042
15-19,847.0,855
20-24,817.0,797
25-29,763.0,743
30-34,647.0,603
35-39,575.0,540
40-44,449.0,501
45-49,418.0,390
50-54,322.0,376
55-59,267.0,314
60-64,250.0,238
65-69,162.0,210
70-74,141.0,191
75-79,105.0,123
80-84,56.0,78
85-89,17.0,34
90-94,11.0,15
95-99,3.0,4
100+,,2
