,males,females
0,139,157
1-4,719,717
5-9,1123,1009
10-14,1170,1248
15-19,1285,1267
20-24,1061,1093
25-29,1073,1078
30-34,890,845
35-39,678,757
40-44,743,753
45-49,732,716
50-54,619,597
55-59,487,485
60-64,416,456
65-69,352,364
70-74,274,300
75-79,192,194
80-84,140,174
85-89,65,109
90-94,35,61
95-99,10,23
100+,1,6
