,males,females
0,35.0,28
1-4,158.0,141
5-9,238.0,243
10-14,292.0,290
15-19,255.0,233
20-24,214.0,192
25-29,180.0,186
30-34,139.0,149
35-39,108.0,145
40-44,136.0,150
45-49,121.0,128
50-54,103.0,116
55-59,83.0,94
60-64,89.0,85
65-69,73.0,70
70-74,58.0,55
75-79,36.0,40
80-84,24.0,31
85-89,17.0,19
90-94,8.0,5
95-99,,2
100+,1.0,2
