,males,females
0,21.0,18.0
1-4,82.0,87.0
5-9,111.0,108.0
10-14,112.0,110.0
15-19,101.0,86.0
20-24,92.0,84.0
25-29,79.0,111.0
30-34,81.0,84.0
35-39,56.0,60.0
40-44,61.0,43.0
45-49,46.0,46.0
50-54,36.0,49.0
55-59,40.0,47.0
60-64,28.0,24.0
65-69,25.0,28.0
70-74,21.0,22.0
75-79,17.0,17.0
80-84,9.0,9.0
85-89,2.0,1.0
90-94,2.0,2.0
95-99,1.0,
100+,,
