,males,females
0,502,446
1-4,2111,1971
5-9,2820,2798
10-14,3367,2999
15-19,3290,3288
20-24,3418,3488
25-29,3667,3662
30-34,3197,3152
35-39,2578,2701
40-44,2649,2975
45-49,2595,3127
50-54,2556,2888
55-59,2163,2483
60-64,1594,1944
65-69,1063,1296
70-74,690,955
75-79,386,779
80-84,204,475
85-89,81,223
90-94,37,102
95-99,4,21
100+,1,9
