,males,females
0,57,57.0
1-4,246,185.0
5-9,303,274.0
10-14,360,283.0
15-19,321,285.0
20-24,295,293.0
25-29,352,307.0
30-34,300,267.0
35-39,275,221.0
40-44,234,209.0
45-49,237,207.0
50-54,193,159.0
55-59,136,115.0
60-64,121,114.0
65-69,71,73.0
70-74,81,61.0
75-79,54,45.0
80-84,27,25.0
85-89,6,6.0
90-94,8,4.0
95-99,1,1.0
100+,1,
