,males,females
0,282,268
1-4,1271,1164
5-9,1621,1575
10-14,1871,1874
15-19,1948,1955
20-24,2095,1994
25-29,1968,2003
30-34,1753,1801
35-39,1555,1711
40-44,1575,1714
45-49,1480,1515
50-54,1214,1342
55-59,932,988
60-64,666,821
65-69,539,617
70-74,363,462
75-79,227,324
80-84,148,240
85-89,55,131
90-94,10,33
95-99,6,12
100+,2,3
