,males,females
0,52.0,38.0
1-4,155.0,174.0
5-9,285.0,247.0
10-14,310.0,300.0
15-19,268.0,278.0
20-24,255.0,258.0
25-29,288.0,273.0
30-34,274.0,275.0
35-39,244.0,234.0
40-44,263.0,259.0
45-49,246.0,247.0
50-54,235.0,191.0
55-59,175.0,171.0
60-64,150.0,159.0
65-69,100.0,114.0
70-74,97.0,79.0
75-79,66.0,87.0
80-84,44.0,65.0
85-89,29.0,34.0
90-94,10.0,21.0
95-99,1.0,3.0
100+,,
