,males,females
0,184,184
1-4,904,923
5-9,1222,1265
10-14,1463,1427
15-19,1313,1274
20-24,1082,1052
25-29,963,1013
30-34,845,837
35-39,701,710
40-44,623,689
45-49,506,609
50-54,469,514
55-59,393,421
60-64,402,383
65-69,294,292
70-74,231,293
75-79,155,187
80-84,84,107
85-89,52,57
90-94,23,21
95-99,7,7
100+,2,3
