,males,females
0,12.0,2.0
1-4,44.0,41.0
5-9,40.0,49.0
10-14,71.0,62.0
15-19,75.0,68.0
20-24,51.0,47.0
25-29,46.0,53.0
30-34,48.0,56.0
35-39,44.0,61.0
40-44,63.0,64.0
45-49,55.0,55.0
50-54,39.0,32.0
55-59,27.0,32.0
60-64,16.0,26.0
65-69,25.0,17.0
70-74,17.0,19.0
75-79,13.0,12.0
80-84,9.0,10.0
85-89,1.0,3.0
90-94,2.0,1.0
95-99,1.0,
100+,,
