,males,females
0,836,768
1-4,3320,3184
5-9,4453,4151
10-14,4974,4954
15-19,5081,4953
20-24,5480,5425
25-29,5585,5771
30-34,5275,5416
35-39,4603,4771
40-44,4139,4527
45-49,4028,4394
50-54,3650,4043
55-59,3072,3467
60-64,2362,2733
65-69,1718,2108
70-74,1249,1734
75-79,1012,1371
80-84,576,1004
85-89,244,529
90-94,84,203
95-99,15,51
100+,5,10
