,males,females
0,10.0,15.0
1-4,34.0,31.0
5-9,58.0,65.0
10-14,91.0,77.0
15-19,128.0,90.0
20-24,89.0,60.0
25-29,60.0,63.0
30-34,79.0,72.0
35-39,83.0,68.0
40-44,105.0,77.0
45-49,91.0,90.0
50-54,90.0,74.0
55-59,65.0,73.0
60-64,68.0,62.0
65-69,56.0,54.0
70-74,40.0,48.0
75-79,23.0,43.0
80-84,15.0,20.0
85-89,5.0,7.0
90-94,,2.0
95-99,,
100+,,
