,males,females
0,37.0,27.0
1-4,143.0,129.0
5-9,200.0,210.0
10-14,170.0,186.0
15-19,165.0,177.0
20-24,177.0,161.0
25-29,151.0,162.0
30-34,176.0,148.0
35-39,149.0,126.0
40-44,163.0,102.0
45-49,116.0,76.0
50-54,73.0,83.0
55-59,61.0,60.0
60-64,76.0,61.0
65-69,52.0,58.0
70-74,38.0,38.0
75-79,22.0,34.0
80-84,15.0,21.0
85-89,10.0,14.0
90-94,5.0,4.0
95-99,,2.0
100+,,
