,males,females
0,118,143
1-4,539,567
5-9,740,778
10-14,837,827
15-19,887,788
20-24,802,764
25-29,698,678
30-34,674,650
35-39,557,588
40-44,545,451
45-49,381,369
50-54,340,330
55-59,303,313
60-64,293,307
65-69,258,235
70-74,182,195
75-79,108,113
80-84,90,103
85-89,57,61
90-94,19,28
95-99,8,11
100+,1,4
