,males,females
0,37.0,36
1-4,121.0,130
5-9,181.0,162
10-14,249.0,231
15-19,271.0,255
20-24,244.0,211
25-29,231.0,240
30-34,206.0,220
35-39,245.0,239
40-44,266.0,257
45-49,284.0,313
50-54,237.0,231
55-59,239.0,260
60-64,209.0,233
65-69,158.0,178
70-74,121.0,141
75-79,104.0,105
80-84,57.0,103
85-89,22.0,46
90-94,4.0,13
95-99,1.0,4
100+,,1
