,males,females
0,105,100
1-4,435,429
5-9,528,474
10-14,507,529
15-19,542,525
20-24,524,557
25-29,452,456
30-34,421,433
35-39,321,343
40-44,318,289
45-49,256,256
50-54,198,221
55-59,182,198
60-64,158,178
65-69,120,158
70-74,102,120
75-79,62,83
80-84,57,53
85-89,21,27
90-94,25,20
95-99,13,4
100+,3,1
