,males,females
0,26.0,24.0
1-4,105.0,89.0
5-9,129.0,145.0
10-14,142.0,142.0
15-19,167.0,142.0
20-24,158.0,129.0
25-29,169.0,141.0
30-34,162.0,149.0
35-39,149.0,119.0
40-44,149.0,136.0
45-49,112.0,125.0
50-54,108.0,92.0
55-59,85.0,96.0
60-64,72.0,60.0
65-69,55.0,38.0
70-74,48.0,39.0
75-79,40.0,24.0
80-84,25.0,23.0
85-89,10.0,5.0
90-94,5.0,1.0
95-99,2.0,1.0
100+,,
