,males,females
0,121.0,111
1-4,470.0,439
5-9,753.0,727
10-14,800.0,790
15-19,805.0,663
20-24,544.0,550
25-29,522.0,546
30-34,490.0,529
35-39,541.0,552
40-44,480.0,458
45-49,439.0,436
50-54,357.0,393
55-59,320.0,344
60-64,301.0,255
65-69,195.0,212
70-74,142.0,144
75-79,106.0,98
80-84,70.0,50
85-89,37.0,32
90-94,18.0,15
95-99,2.0,4
100+,,4
