,males,females
0,8.0,9.0
1-4,45.0,55.0
5-9,72.0,73.0
10-14,120.0,115.0
15-19,119.0,99.0
20-24,87.0,77.0
25-29,74.0,72.0
30-34,54.0,62.0
35-39,82.0,81.0
40-44,75.0,77.0
45-49,95.0,100.0
50-54,87.0,96.0
55-59,81.0,73.0
60-64,49.0,39.0
65-69,46.0,45.0
70-74,26.0,31.0
75-79,22.0,26.0
80-84,16.0,20.0
85-89,5.0,6.0
90-94,4.0,3.0
95-99,,2.0
100+,,
