,males,females
0,179.0,208.0
1-4,795.0,751.0
5-9,988.0,976.0
10-14,964.0,941.0
15-19,928.0,832.0
20-24,727.0,670.0
25-29,653.0,621.0
30-34,631.0,523.0
35-39,441.0,372.0
40-44,359.0,310.0
45-49,303.0,293.0
50-54,242.0,202.0
55-59,165.0,170.0
60-64,183.0,160.0
65-69,122.0,159.0
70-74,138.0,112.0
75-79,70.0,65.0
80-84,39.0,37.0
85-89,29.0,41.0
90-94,13.0,20.0
95-99,7.0,1.0
100+,,
