,males,females
0,29.0,35.0
1-4,99.0,118.0
5-9,165.0,181.0
10-14,214.0,207.0
15-19,195.0,171.0
20-24,160.0,148.0
25-29,169.0,146.0
30-34,155.0,142.0
35-39,181.0,150.0
40-44,174.0,159.0
45-49,160.0,136.0
50-54,151.0,118.0
55-59,129.0,108.0
60-64,114.0,85.0
65-69,60.0,71.0
70-74,75.0,62.0
75-79,43.0,31.0
80-84,22.0,13.0
85-89,8.0,7.0
90-94,,2.0
95-99,,1.0
100+,,
