,males,females
0,13.0,15.0
1-4,73.0,70.0
5-9,90.0,96.0
10-14,113.0,127.0
15-19,132.0,109.0
20-24,91.0,84.0
25-29,97.0,110.0
30-34,115.0,103.0
35-39,115.0,105.0
40-44,125.0,98.0
45-49,116.0,111.0
50-54,101.0,77.0
55-59,84.0,67.0
60-64,78.0,91.0
65-69,76.0,78.0
70-74,46.0,51.0
75-79,20.0,29.0
80-84,21.0,13.0
85-89,8.0,11.0
90-94,,4.0
95-99,1.0,
100+,,
