,males,females
0,89.0,99.0
1-4,370.0,349.0
5-9,515.0,506.0
10-14,594.0,576.0
15-19,518.0,472.0
20-24,362.0,347.0
25-29,337.0,321.0
30-34,305.0,308.0
35-39,310.0,289.0
40-44,282.0,260.0
45-49,262.0,204.0
50-54,237.0,195.0
55-59,202.0,172.0
60-64,151.0,109.0
65-69,129.0,108.0
70-74,121.0,64.0
75-79,71.0,49.0
80-84,36.0,23.0
85-89,20.0,16.0
90-94,2.0,8.0
95-99,2.0,2.0
100+,,
