,males,females
0,14.0,12.0
1-4,78.0,78.0
5-9,96.0,98.0
10-14,131.0,133.0
15-19,127.0,103.0
20-24,87.0,85.0
25-29,104.0,96.0
30-34,86.0,92.0
35-39,93.0,89.0
40-44,103.0,90.0
45-49,109.0,109.0
50-54,102.0,81.0
55-59,71.0,71.0
60-64,67.0,60.0
65-69,57.0,45.0
70-74,53.0,33.0
75-79,30.0,24.0
80-84,12.0,11.0
85-89,8.0,9.0
90-94,3.0,3.0
95-99,,
100+,,
