,males,females
0,94.0,105.0
1-4,426.0,411.0
5-9,482.0,464.0
10-14,551.0,483.0
15-19,434.0,431.0
20-24,396.0,376.0
25-29,311.0,292.0
30-34,274.0,256.0
35-39,192.0,172.0
40-44,206.0,153.0
45-49,152.0,105.0
50-54,108.0,79.0
55-59,68.0,42.0
60-64,33.0,36.0
65-69,39.0,25.0
70-74,24.0,25.0
75-79,16.0,18.0
80-84,18.0,11.0
85-89,6.0,6.0
90-94,3.0,1.0
95-99,2.0,
100+,,
