,males,females
0,33.0,30.0
1-4,140.0,117.0
5-9,176.0,166.0
10-14,214.0,217.0
15-19,303.0,228.0
20-24,213.0,186.0
25-29,199.0,204.0
30-34,210.0,187.0
35-39,234.0,203.0
40-44,272.0,260.0
45-49,285.0,282.0
50-54,286.0,259.0
55-59,226.0,226.0
60-64,181.0,186.0
65-69,130.0,157.0
70-74,97.0,122.0
75-79,61.0,95.0
80-84,40.0,66.0
85-89,11.0,19.0
90-94,7.0,6.0
95-99,,1.0
100+,,
