,males,females
0,60.0,38.0
1-4,241.0,215.0
5-9,310.0,249.0
10-14,272.0,251.0
15-19,225.0,234.0
20-24,269.0,269.0
25-29,261.0,265.0
30-34,233.0,217.0
35-39,179.0,190.0
40-44,151.0,137.0
45-49,106.0,127.0
50-54,88.0,102.0
55-59,87.0,105.0
60-64,70.0,94.0
65-69,81.0,53.0
70-74,57.0,43.0
75-79,23.0,28.0
80-84,17.0,23.0
85-89,8.0,14.0
90-94,4.0,6.0
95-99,4.0,
100+,,
