,males,females
0,18.0,22
1-4,90.0,84
5-9,135.0,129
10-14,179.0,157
15-19,179.0,175
20-24,152.0,158
25-29,145.0,150
30-34,136.0,122
35-39,128.0,116
40-44,129.0,98
45-49,95.0,90
50-54,87.0,91
55-59,81.0,70
60-64,69.0,66
65-69,55.0,58
70-74,32.0,46
75-79,21.0,31
80-84,16.0,22
85-89,9.0,12
90-94,5.0,2
95-99,,1
100+,,1
