,males,females
0,107,118
1-4,474,515
5-9,683,661
10-14,853,804
15-19,821,765
20-24,812,800
25-29,740,735
30-34,680,624
35-39,535,520
40-44,487,546
45-49,449,472
50-54,394,423
55-59,342,400
60-64,315,332
65-69,256,299
70-74,230,261
75-79,138,155
80-84,108,135
85-89,53,63
90-94,23,28
95-99,7,13
100+,1,6
