,males,females
0,213,217
1-4,902,863
5-9,1208,1219
10-14,1365,1307
15-19,1473,1332
20-24,1397,1475
25-29,1284,1392
30-34,1176,1278
35-39,1081,1166
40-44,961,1151
45-49,965,1034
50-54,708,839
55-59,623,787
60-64,575,747
65-69,440,555
70-74,382,564
75-79,262,300
80-84,210,266
85-89,101,150
90-94,42,54
95-99,12,29
100+,1,4
