,males,females
0,147.0,146
1-4,621.0,615
5-9,991.0,1054
10-14,1293.0,1189
15-19,1144.0,1105
20-24,911.0,871
25-29,788.0,724
30-34,697.0,687
35-39,604.0,607
40-44,621.0,676
45-49,624.0,571
50-54,492.0,490
55-59,386.0,425
60-64,315.0,314
65-69,239.0,282
70-74,186.0,244
75-79,150.0,206
80-84,102.0,131
85-89,42.0,82
90-94,19.0,34
95-99,2.0,5
100+,,3
