,males,females
0,34.0,35
1-4,159.0,130
5-9,238.0,197
10-14,273.0,274
15-19,273.0,283
20-24,239.0,247
25-29,242.0,254
30-34,249.0,273
35-39,241.0,275
40-44,214.0,206
45-49,202.0,203
50-54,165.0,160
55-59,122.0,143
60-64,89.0,84
65-69,69.0,88
70-74,51.0,67
75-79,33.0,39
80-84,18.0,26
85-89,8.0,18
90-94,4.0,8
95-99,,2
100+,,1
