,males,females
0,33.0,44
1-4,176.0,185
5-9,274.0,225
10-14,248.0,248
15-19,243.0,225
20-24,215.0,176
25-29,167.0,182
30-34,159.0,136
35-39,129.0,125
40-44,125.0,110
45-49,86.0,95
50-54,96.0,98
55-59,69.0,71
60-64,61.0,46
65-69,41.0,38
70-74,36.0,31
75-79,20.0,29
80-84,15.0,11
85-89,3.0,4
90-94,3.0,2
95-99,,1
100+,,2
