,males,females
0,73.0,83
1-4,308.0,313
5-9,459.0,442
10-14,561.0,526
15-19,668.0,602
20-24,513.0,460
25-29,475.0,458
30-34,463.0,428
35-39,484.0,485
40-44,524.0,507
45-49,530.0,555
50-54,433.0,419
55-59,364.0,428
60-64,351.0,346
65-69,236.0,233
70-74,190.0,227
75-79,115.0,154
80-84,61.0,80
85-89,30.0,37
90-94,9.0,15
95-99,,5
100+,2.0,2
