,males,females
0,2155,2033
1-4,8153,7944
5-9,9924,9499
10-14,10571,10529
15-19,11141,12371
20-24,13137,13877
25-29,12702,13561
30-34,10915,11944
35-39,8796,9153
40-44,7263,7381
45-49,5637,5652
50-54,4211,4010
55-59,3119,2676
60-64,2020,1715
65-69,1318,1231
70-74,839,828
75-79,493,542
80-84,259,300
85-89,131,149
90-94,46,58
95-99,14,22
100+,4,9
