,males,females
0,23.0,29.0
1-4,109.0,125.0
5-9,184.0,177.0
10-14,214.0,191.0
15-19,224.0,204.0
20-24,167.0,186.0
25-29,160.0,141.0
30-34,119.0,143.0
35-39,136.0,156.0
40-44,146.0,153.0
45-49,154.0,142.0
50-54,122.0,130.0
55-59,109.0,107.0
60-64,78.0,73.0
65-69,67.0,60.0
70-74,54.0,54.0
75-79,39.0,38.0
80-84,19.0,22.0
85-89,5.0,9.0
90-94,3.0,3.0
95-99,1.0,2.0
100+,,
