,males,females
0,102,113
1-4,441,412
5-9,666,631
10-14,753,709
15-19,731,717
20-24,599,561
25-29,598,520
30-34,520,494
35-39,424,420
40-44,357,351
45-49,341,328
50-54,244,234
55-59,204,216
60-64,168,159
65-69,134,174
70-74,114,115
75-79,61,83
80-84,46,47
85-89,17,20
90-94,10,9
95-99,5,5
100+,1,1
