,males,females
0,14.0,12.0
1-4,61.0,54.0
5-9,69.0,72.0
10-14,92.0,78.0
15-19,84.0,71.0
20-24,75.0,59.0
25-29,66.0,57.0
30-34,62.0,62.0
35-39,67.0,46.0
40-44,43.0,54.0
45-49,56.0,37.0
50-54,36.0,42.0
55-59,30.0,29.0
60-64,38.0,15.0
65-69,17.0,14.0
70-74,12.0,9.0
75-79,9.0,8.0
80-84,5.0,7.0
85-89,4.0,4.0
90-94,2.0,
95-99,1.0,1.0
100+,,
