,males,females
0,37,43
1-4,179,169
5-9,245,225
10-14,238,213
15-19,266,200
20-24,173,175
25-29,188,168
30-34,162,136
35-39,148,136
40-44,128,149
45-49,153,105
50-54,111,90
55-59,114,95
60-64,78,73
65-69,62,64
70-74,45,33
75-79,28,17
80-84,19,17
85-89,5,7
90-94,3,3
95-99,2,2
100+,1,1
