,males,females
0,59,53
1-4,234,220
5-9,319,308
10-14,398,330
15-19,377,404
20-24,389,383
25-29,393,367
30-34,375,350
35-39,364,320
40-44,372,281
45-49,296,273
50-54,254,236
55-59,192,166
60-64,136,137
65-69,106,100
70-74,94,94
75-79,71,69
80-84,34,56
85-89,24,23
90-94,3,4
95-99,1,4
100+,2,1
