,males,females
0,26,27.0
1-4,122,92.0
5-9,138,149.0
10-14,187,155.0
15-19,166,161.0
20-24,153,181.0
25-29,169,170.0
30-34,200,153.0
35-39,140,152.0
40-44,162,160.0
45-49,136,135.0
50-54,138,113.0
55-59,101,121.0
60-64,97,102.0
65-69,98,85.0
70-74,75,61.0
75-79,52,39.0
80-84,17,27.0
85-89,8,15.0
90-94,6,3.0
95-99,1,1.0
100+,1,
