,males,females
0,151.0,137.0
1-4,608.0,612.0
5-9,720.0,668.0
10-14,586.0,543.0
15-19,486.0,393.0
20-24,405.0,341.0
25-29,341.0,335.0
30-34,291.0,260.0
35-39,263.0,213.0
40-44,233.0,198.0
45-49,232.0,147.0
50-54,190.0,158.0
55-59,161.0,106.0
60-64,102.0,79.0
65-69,95.0,62.0
70-74,49.0,42.0
75-79,33.0,15.0
80-84,28.0,15.0
85-89,14.0,7.0
90-94,3.0,3.0
95-99,,1.0
100+,1.0,
