,males,females
0,50.0,32
1-4,150.0,133
5-9,204.0,184
10-14,234.0,205
15-19,243.0,260
20-24,273.0,265
25-29,258.0,244
30-34,219.0,252
35-39,211.0,202
40-44,196.0,237
45-49,208.0,221
50-54,183.0,208
55-59,156.0,138
60-64,107.0,121
65-69,90.0,105
70-74,70.0,68
75-79,58.0,52
80-84,24.0,34
85-89,13.0,11
90-94,6.0,2
95-99,,3
100+,,1
