,males,females
0,190,182
1-4,870,833
5-9,1222,1170
10-14,1425,1362
15-19,1510,1535
20-24,1255,1330
25-29,1186,1141
30-34,1002,968
35-39,824,938
40-44,755,852
45-49,658,687
50-54,514,639
55-59,467,531
60-64,442,565
65-69,339,443
70-74,253,345
75-79,172,277
80-84,122,198
85-89,51,98
90-94,27,45
95-99,11,22
100+,2,8
