,males,females
0,97.0,75
1-4,329.0,308
5-9,457.0,499
10-14,622.0,498
15-19,560.0,504
20-24,520.0,529
25-29,523.0,585
30-34,567.0,584
35-39,514.0,544
40-44,538.0,532
45-49,547.0,569
50-54,505.0,449
55-59,435.0,437
60-64,353.0,375
65-69,297.0,253
70-74,213.0,220
75-79,137.0,189
80-84,111.0,145
85-89,57.0,82
90-94,18.0,31
95-99,7.0,9
100+,,3
