,males,females
0,35.0,35.0
1-4,152.0,156.0
5-9,225.0,202.0
10-14,251.0,264.0
15-19,263.0,207.0
20-24,235.0,189.0
25-29,222.0,229.0
30-34,227.0,186.0
35-39,237.0,204.0
40-44,223.0,199.0
45-49,183.0,169.0
50-54,183.0,154.0
55-59,152.0,151.0
60-64,152.0,121.0
65-69,100.0,78.0
70-74,91.0,62.0
75-79,55.0,54.0
80-84,36.0,33.0
85-89,13.0,20.0
90-94,7.0,7.0
95-99,1.0,
100+,,1.0
