,males,females
0,411,388
1-4,1729,1658
5-9,2261,2124
10-14,2550,2507
15-19,2698,2717
20-24,2751,2932
25-29,2605,2759
30-34,2318,2466
35-39,1859,2024
40-44,1703,1992
45-49,1499,1648
50-54,1214,1530
55-59,1119,1445
60-64,932,1213
65-69,729,944
70-74,622,830
75-79,402,554
80-84,300,405
85-89,171,251
90-94,46,84
95-99,16,32
100+,3,5
