,males,females
0,191.0,157
1-4,785.0,745
5-9,1146.0,1049
10-14,1364.0,1254
15-19,1302.0,1337
20-24,1218.0,1186
25-29,1178.0,1209
30-34,1086.0,1128
35-39,951.0,988
40-44,1005.0,1095
45-49,1005.0,1065
50-54,861.0,986
55-59,805.0,843
60-64,595.0,643
65-69,465.0,562
70-74,340.0,397
75-79,199.0,322
80-84,135.0,192
85-89,58.0,100
90-94,32.0,41
95-99,8.0,12
100+,,4
