,males,females
0,106.0,88
1-4,439.0,404
5-9,572.0,564
10-14,734.0,621
15-19,663.0,580
20-24,646.0,541
25-29,544.0,481
30-34,409.0,393
35-39,347.0,351
40-44,343.0,332
45-49,273.0,279
50-54,229.0,214
55-59,168.0,189
60-64,213.0,208
65-69,134.0,165
70-74,99.0,113
75-79,82.0,82
80-84,55.0,60
85-89,32.0,34
90-94,22.0,19
95-99,2.0,5
100+,,1
