,males,females
0,114.0,101.0
1-4,406.0,423.0
5-9,594.0,610.0
10-14,652.0,626.0
15-19,640.0,557.0
20-24,540.0,470.0
25-29,404.0,423.0
30-34,364.0,394.0
35-39,326.0,319.0
40-44,283.0,281.0
45-49,252.0,264.0
50-54,243.0,223.0
55-59,156.0,157.0
60-64,121.0,132.0
65-69,101.0,108.0
70-74,103.0,87.0
75-79,54.0,61.0
80-84,36.0,44.0
85-89,20.0,25.0
90-94,4.0,7.0
95-99,,2.0
100+,2.0,
