,males,females
0,66.0,65
1-4,305.0,288
5-9,444.0,450
10-14,544.0,549
15-19,568.0,525
20-24,636.0,539
25-29,581.0,560
30-34,581.0,535
35-39,543.0,540
40-44,575.0,521
45-49,504.0,498
50-54,501.0,482
55-59,486.0,396
60-64,347.0,322
65-69,251.0,267
70-74,210.0,204
75-79,156.0,183
80-84,101.0,123
85-89,45.0,58
90-94,9.0,25
95-99,4.0,7
100+,,1
