,males,females
0,97.0,62.0
1-4,354.0,347.0
5-9,453.0,453.0
10-14,570.0,535.0
15-19,657.0,538.0
20-24,578.0,526.0
25-29,550.0,499.0
30-34,446.0,410.0
35-39,349.0,355.0
40-44,329.0,322.0
45-49,327.0,304.0
50-54,278.0,252.0
55-59,205.0,206.0
60-64,189.0,182.0
65-69,143.0,147.0
70-74,137.0,125.0
75-79,80.0,87.0
80-84,71.0,60.0
85-89,34.0,38.0
90-94,13.0,14.0
95-99,5.0,8.0
100+,,
