,males,females
0,84.0,71
1-4,413.0,386
5-9,565.0,501
10-14,493.0,531
15-19,398.0,416
20-24,391.0,353
25-29,360.0,315
30-34,300.0,264
35-39,240.0,191
40-44,175.0,157
45-49,145.0,133
50-54,162.0,149
55-59,128.0,146
60-64,100.0,103
65-69,87.0,57
70-74,62.0,61
75-79,41.0,42
80-84,21.0,22
85-89,23.0,14
90-94,7.0,5
95-99,1.0,3
100+,,2
