,males,females
0,39.0,36.0
1-4,168.0,196.0
5-9,254.0,237.0
10-14,295.0,264.0
15-19,284.0,264.0
20-24,245.0,241.0
25-29,236.0,215.0
30-34,227.0,231.0
35-39,204.0,217.0
40-44,181.0,180.0
45-49,184.0,172.0
50-54,159.0,143.0
55-59,137.0,159.0
60-64,136.0,101.0
65-69,98.0,77.0
70-74,69.0,60.0
75-79,55.0,61.0
80-84,28.0,25.0
85-89,8.0,17.0
90-94,4.0,2.0
95-99,2.0,3.0
100+,,
