,males,females
0,16.0,27
1-4,68.0,54
5-9,125.0,91
10-14,127.0,132
15-19,144.0,120
20-24,136.0,132
25-29,143.0,112
30-34,152.0,110
35-39,115.0,116
40-44,115.0,106
45-49,107.0,93
50-54,103.0,103
55-59,90.0,77
60-64,78.0,69
65-69,60.0,43
70-74,41.0,38
75-79,25.0,34
80-84,10.0,19
85-89,9.0,9
90-94,1.0,2
95-99,,1
100+,,1
