,males,females
0,119,102
1-4,417,432
5-9,606,569
10-14,790,735
15-19,682,667
20-24,586,586
25-29,565,566
30-34,495,524
35-39,477,463
40-44,461,485
45-49,488,459
50-54,452,431
55-59,382,382
60-64,263,303
65-69,257,245
70-74,184,195
75-79,104,112
80-84,61,78
85-89,16,46
90-94,5,11
95-99,3,4
100+,1,2
