,males,females
0,41.0,41.0
1-4,208.0,179.0
5-9,271.0,240.0
10-14,347.0,340.0
15-19,387.0,362.0
20-24,280.0,313.0
25-29,282.0,255.0
30-34,278.0,252.0
35-39,262.0,286.0
40-44,312.0,280.0
45-49,287.0,268.0
50-54,254.0,246.0
55-59,183.0,204.0
60-64,164.0,173.0
65-69,130.0,141.0
70-74,103.0,120.0
75-79,62.0,81.0
80-84,42.0,38.0
85-89,13.0,22.0
90-94,8.0,5.0
95-99,2.0,2.0
100+,,
