,males,females
0,193,235.0
1-4,881,757.0
5-9,1060,989.0
10-14,1131,1081.0
15-19,1078,1124.0
20-24,1040,1019.0
25-29,999,978.0
30-34,851,902.0
35-39,737,747.0
40-44,630,678.0
45-49,535,478.0
50-54,432,411.0
55-59,363,383.0
60-64,290,279.0
65-69,214,216.0
70-74,164,158.0
75-79,83,78.0
80-84,45,65.0
85-89,25,44.0
90-94,9,13.0
95-99,1,2.0
100+,2,
