,males,females
0,14.0,11.0
1-4,63.0,59.0
5-9,99.0,94.0
10-14,121.0,96.0
15-19,121.0,123.0
20-24,93.0,88.0
25-29,100.0,104.0
30-34,86.0,77.0
35-39,83.0,103.0
40-44,80.0,100.0
45-49,116.0,82.0
50-54,83.0,79.0
55-59,86.0,73.0
60-64,49.0,54.0
65-69,45.0,46.0
70-74,43.0,36.0
75-79,31.0,32.0
80-84,23.0,17.0
85-89,9.0,12.0
90-94,2.0,1.0
95-99,,
100+,,
