,males,females
0,121.0,102
1-4,492.0,447
5-9,623.0,543
10-14,733.0,721
15-19,774.0,700
20-24,750.0,745
25-29,765.0,754
30-34,746.0,734
35-39,693.0,663
40-44,660.0,746
45-49,655.0,697
50-54,556.0,605
55-59,458.0,485
60-64,352.0,386
65-69,252.0,335
70-74,254.0,246
75-79,169.0,189
80-84,91.0,127
85-89,30.0,62
90-94,14.0,16
95-99,,2
100+,,1
